,id,date,dailyVolumeETH,dailyVolumeUSD,dailyVolumeUntracked,totalVolumeUSD,totalLiquidityUSD,mostLiquidTokens,txCount
461,18850,1628640000,127588.9677765251,410017136.69225645,559814098.2778778,0,4565071085.896852,[],58617654
462,18851,1628726400,117231.43505843513,364150634.65715355,629265355.9493049,0,4409759766.437952,[],58701653
463,18852,1628812800,104324.10564669948,334131324.9843665,398762966.0590124,0,4708227845.684577,[],58781320
464,18853,1628899200,89812.39165680924,293804390.2351152,618854398.4707953,0,4691483309.568064,[],58857750
465,18854,1628985600,87860.17572289011,281741240.182376,446037710.896524,0,4653192471.360848,[],58933686
466,18855,1629072000,128127.1296454444,415219988.60314655,819726093.5968435,0,4475633315.944039,[],59015841
467,18856,1629158400,168007.56063876752,529245205.77086854,830979528.0974771,0,4311319013.586931,[],59109032
468,18857,1629244800,160779.9386927858,489235632.8039736,622977954.4382704,0,4338016533.874844,[],59203893
469,18858,1629331200,144098.015828403,438972845.3362318,625421629.156773,0,4306179572.794268,[],59304609
470,18859,1629417600,140948.65937007644,456916587.46279216,720893879.347925,0,4395267653.461293,[],59409857
471,18860,1629504000,100650.11973915748,328819231.1638949,459004607.74898976,0,4337281586.307992,[],59501580
472,18861,1629590400,103236.33135107125,331515259.48329425,9357248374.376783,0,4342417889.983279,[],59594917
473,18862,1629676800,140500.07185296473,466991410.54539526,1359572760.565334,0,4418996638.308159,[],59693405
474,18863,1629763200,223627.10996048857,735370742.0313745,2449791062.6333175,0,4280172621.860084,[],59779651
475,18864,1629849600,137295.43435139285,437429137.2165711,39468848644.01955,0,4343062434.472775,[],59856647
476,18865,1629936000,158147.71625270296,494706279.75150955,885858392.0399607,0,4214945357.603738,[],59941412
477,18866,1630022400,116150.01713832084,367741693.4703094,982174006.3491356,0,4416799826.795547,[],60005741
478,18867,1630108800,100567.58251622516,326076289.4121129,593678941.4449948,0,4374900800.101892,[],60074656
479,18868,1630195200,108069.27410602877,346814551.99225026,602134347.5851644,0,4361266992.595056,[],60141395
480,18869,1630281600,182591.0854247628,584289752.1182805,748081601.6318628,0,4309069935.779951,[],60206704
481,18870,1630368000,133185.83699295265,445869341.76612645,1163206732.658882,0,4484909455.774808,[],60272276
482,18871,1630454400,134564.12056965334,481973947.463578,796689751.8123002,0,4820620431.113253,[],60332992
483,18872,1630540800,96015.64830685343,362340432.8482904,429114467.96526927,0,4788223613.692529,[],60392344
484,18873,1630627200,100481.25711397712,391393120.24131054,491210771.3427769,0,4876095254.983063,[],60442222
485,18874,1630713600,98864.8726980163,385935115.4981047,771923435.5689663,0,4840411590.025577,[],60497494
486,18875,1630800000,84039.70408073181,329012380.4747712,541947330.9388309,0,4908848720.360157,[],60552671
487,18876,1630886400,103415.07800352797,406435069.67390025,855815075.5646,0,4848816420.997462,[],60614494
488,18877,1630972800,202031.27454835287,722210268.6806219,925628950.4620925,0,4344415938.406394,[],60683392
489,18878,1631059200,158411.69309298895,541483593.5815138,980770125.2282457,0,4371003735.202788,[],60741681
490,18879,1631145600,124253.89937828288,433675594.1660449,4338968266.41592,0,4322207404.677505,[],60801436
491,18880,1631232000,164719.288865007,550399717.3484745,1522947341.3522356,0,4108281988.3311367,[],60873904
492,18881,1631318400,123597.56796448569,405657268.6374849,882934043.5448039,0,4175375002.6254406,[],60947901
493,18882,1631404800,108018.14310616437,364430861.5909808,1708029979.4017074,0,4306497452.506007,[],61017414
494,18883,1631491200,135881.10292891643,441711215.5200506,5477981370.253665,0,4160395036.6703625,[],61086931
495,18884,1631577600,117909.22978991036,393502283.1679326,9727936239.626814,0,4313156843.982925,[],61161244
496,18885,1631664000,119590.4613759342,414221190.1994425,69838555986.50641,0,4496688255.135975,[],61236462
497,18886,1631750400,118708.1288802436,426619748.0206759,1778795659.3457944,0,4454261310.417241,[],61309778
498,18887,1631836800,106960.08274661448,371494045.12980783,1014893365.1056072,0,4266810494.082401,[],61375453
499,18888,1631923200,94866.64452583832,328256465.21745133,947410703.2306173,0,4327131102.392921,[],61450290
500,18889,1632009600,109712.50290202435,370642439.5800016,1822879948.5562608,0,4216080015.576524,[],61522322
501,18890,1632096000,176340.5907296842,547307870.4733738,2880436145.461372,0,3810320223.329071,[],61597198
502,18891,1632182400,187454.2899642338,547724426.9920207,827984784.5231107,0,3582756864.387473,[],61661392
503,18892,1632268800,126801.56230410992,373234289.6695136,702321338.2996782,0,3906425681.9265823,[],61732141
504,18893,1632355200,98680.76301485853,307109364.31904626,7238936198.972966,0,3998191248.876641,[],61799711
505,18894,1632441600,131271.95916718763,384721669.4412221,586487604.7613603,0,3753746126.76249,[],61865085
506,18895,1632528000,96328.77811246701,280175665.123273,835659431.6166395,0,3763294696.779988,[],61927854
507,18896,1632614400,148295.6763273854,438041034.59977967,31718972665.439384,0,3878976883.2405386,[],61992894
508,18897,1632700800,108105.04834317294,331180501.39973825,437847039.79427725,0,3753823006.062524,[],62054260
509,18898,1632787200,108006.62589925031,311951480.89210063,472035668.4980468,0,3622137423.826196,[],62115568
510,18899,1632873600,113168.94952312006,324673805.6790589,721966561.4322131,0,3667505769.688031,[],62184891
511,18900,1632960000,106400.973970211,317676066.8761672,445126265.4880168,0,3819088467.2257223,[],62248702
512,18901,1633046400,101710.56931222937,323489622.1558896,446912500.40142,0,4139758803.343405,[],62309194
513,18902,1633132800,86364.33027616794,288624039.05488485,473091050.071485,0,4222066920.1790223,[],62375155
514,18903,1633219200,72413.1809521945,247305147.09727445,1439387457.0215847,0,4253689393.003409,[],62439936
515,18904,1633305600,99403.01318965101,334306845.9695933,10956309884.497066,0,4220341637.7962904,[],62498719
516,18905,1633392000,109091.52883354475,374861822.95413,545039129.9159882,0,4348226985.744764,[],62561418
517,18906,1633478400,122331.64850404412,430296701.4691096,4489882993.2883625,0,4417900814.084472,[],62622282
518,18907,1633564800,161012.18982927108,573822844.453544,702818917.2383193,0,4414049163.452704,[],62690728
519,18908,1633651200,91613.55395227784,330123957.925563,1532855521.3292437,0,4373102843.522632,[],62749596
520,18909,1633737600,77795.44486169459,279173938.7442679,1869458883.8669343,0,4383455950.970125,[],62817843
521,18910,1633824000,96954.58061646564,342605941.4406586,423720586.612416,0,4215803511.224407,[],62889325
522,18911,1633910400,115566.12941221493,408596847.52638686,579948907.8190541,0,4292091839.139589,[],62959183
523,18912,1633996800,122819.64780653948,427746402.51969427,733292202.963393,0,4258915651.2938175,[],63038513
524,18913,1634083200,127608.64735143124,446959813.3350348,944111575.7040426,0,4369564671.574279,[],63119552
525,18914,1634169600,129351.09222539134,480935647.2958821,850123715.6141444,0,4521526940.635145,[],63197461
526,18915,1634256000,146339.23566734427,557225332.0799496,953696555.5484774,0,4556535676.106107,[],63269013
527,18916,1634342400,101149.36669516229,392010720.6977782,2450885138.9223685,0,4552109175.622836,[],63351991
528,18917,1634428800,102635.66686290374,392995222.91146225,568513453.2036581,0,4561199562.874939,[],63434529
529,18918,1634515200,98890.69456396956,374650495.71075577,628964451.4565552,0,4458857947.054495,[],63521261
530,18919,1634601600,122322.41074651603,466022047.72952634,750927204.4166794,0,4585873927.512574,[],63622949
531,18920,1634688000,106679.04400993236,423771062.36627096,589364688.06656,0,4787699880.598021,[],63724196
532,18921,1634774400,131775.59000407663,548663484.2780583,791824084.5693948,0,4671385649.617065,[],63814860
533,18922,1634860800,106486.77459781917,430751918.4355721,738414865.0130057,0,4605592811.158199,[],63915433
534,18923,1634947200,96763.40343661811,391924968.5580111,4000793580.284249,0,4767683455.204049,[],64028302
535,18924,1635033600,117522.95877606484,477999537.8798504,5191176825.443289,0,4689140134.806657,[],64154557
536,18925,1635120000,137676.87682993975,571765347.41674,1813881142.7690876,0,4829306907.634264,[],64283633
537,18926,1635206400,160918.25298061542,676101765.3413736,1165989552.7149491,0,4802735849.181379,[],64419922
538,18927,1635292800,205781.17028618124,834338231.4349319,1286432053.223508,0,4595172266.509094,[],64542665
539,18928,1635379200,209449.90891087917,862628618.4079335,951065379.3731776,0,4949929033.135205,[],64681337
540,18929,1635465600,228435.38109844248,996824771.9616864,1703254971.9051692,0,5114143554.247793,[],64832005
541,18930,1635552000,258071.5961182537,1115460903.112316,1534993490.2228112,0,5058282296.863308,[],64998059
542,18931,1635638400,212801.057846794,912225770.0747488,1274895334.52121,0,5058791263.825376,[],65141533
543,18932,1635724800,182652.63918606096,786515588.2945522,1122849814.1716678,0,5103568588.971993,[],65269133
544,18933,1635811200,226939.56657652112,1008825338.1838064,1435933807.1296475,0,5376678322.506283,[],65407215
545,18934,1635897600,202887.27233891457,928672466.9152787,2627158626.5025024,0,5365660550.080035,[],65543013
546,18935,1635984000,185717.71083610217,839947805.7075808,2068985104.9522784,0,5277776770.525189,[],65664802
547,18936,1636070400,195388.77050564595,879387898.7218177,14828001918.849596,0,5257994498.927045,[],65788692
548,18937,1636156800,145896.18490870137,649689589.4832493,14907129078.194693,0,5349829156.776455,[],65914831
549,18938,1636243200,151437.73167413307,694037105.2388601,1836839080.1095445,0,5422492282.395,[],66052156
550,18939,1636329600,166756.63975285072,790683547.0833888,2273252927.047289,0,5621325384.662112,[],66184411
551,18940,1636416000,154034.3569938652,737380959.3346435,1416412409.7160883,0,5514815541.613294,[],66286035
552,18941,1636502400,189154.6577949484,893581101.6577039,1605613782.086568,0,5561346951.435586,[],66401123
553,18942,1636588800,265136.71061003895,1243518842.9513717,2284951329.0699496,0,5749493113.939741,[],66554388
554,18943,1636675200,202889.2250641527,948290036.7796128,1544572333.0789473,0,5709543017.439452,[],66724462
555,18944,1636761600,176107.16106256345,818425106.729393,937927541.3165486,0,5725976377.051841,[],66866685
556,18945,1636848000,177961.73953811193,819392095.0365245,1334779749.02648,0,5725367202.761668,[],67005127
557,18946,1636934400,155743.54784162907,725330023.9443727,2418982346.378696,0,5675106959.541202,[],67114358
558,18947,1637020800,195554.62456114704,841975175.1580426,3785419853.8974257,0,5345218534.852487,[],67218166
559,18948,1637107200,174135.2263439819,731137850.3025341,2122660181.816674,0,5459919905.578801,[],67316741
560,18949,1637193600,236009.89489452625,983528835.5970862,5925976637.71943,0,5061509633.14932,[],67426130
561,18950,1637280000,152855.366070682,635302193.0670608,13115523896.253712,0,5413167241.058713,[],67529656
562,18951,1637366400,122751.50131187167,529792830.89003205,1128164893.3107781,0,5532541790.055347,[],67630683
563,18952,1637452800,144967.82223191485,631782255.9510436,1681794647.7856958,0,5367034616.268788,[],67738877
564,18953,1637539200,146503.96195828865,612108784.7216887,16160919434.118116,0,5197622845.763706,[],67825267
565,18954,1637625600,154108.8899493095,651937930.4047184,1260397078.1435828,0,5453667329.806116,[],67921738
566,18955,1637712000,179412.101366202,764290739.1492428,1364972480.38768,0,5378502743.705266,[],68026998
567,18956,1637798400,185243.15252224889,814968965.9626323,7578211371.484206,0,5650710376.15488,[],68134225
568,18957,1637884800,233532.0357984173,983025533.5758064,4438193414.342352,0,5141945483.329664,[],68230280
569,18958,1637971200,151344.80918388575,623127927.8067968,160922947071.09232,0,5227756866.569548,[],68318693
570,18959,1638057600,144252.69433578843,589691171.4726063,3071927765.5463653,0,5432557243.306105,[],68399247
571,18960,1638144000,131919.65848075663,575387228.6913353,2229856165.317341,0,5656979366.22982,[],68482888
572,18961,1638230400,142886.7778876361,649202326.1880642,1951739894.4933257,0,5817840881.959672,[],68573576
573,18962,1638316800,119847.41303447704,562147576.0546165,2023380603.0143628,0,5709170992.932688,[],68652798
574,18963,1638403200,132044.90048403665,598378668.7919081,15533228175.772905,0,5661156241.326281,[],68730029
575,18964,1638489600,119325.49127525064,527582984.4400437,1671917788.837076,0,5349462156.388674,[],68804378
576,18965,1638576000,222930.45027505184,883162974.3161801,1487520653.9959507,0,5154947379.863086,[],68876167
577,18966,1638662400,124083.09849131171,513993535.7096067,1366505728.6341834,0,5151479467.71162,[],68940894
578,18967,1638748800,164195.13997203571,676265624.5965917,5207164176.578062,0,5271875555.187402,[],69018612
579,18968,1638835200,103959.63270464526,451940100.71509135,2354982626.445776,0,5226973947.212117,[],69084829
580,18969,1638921600,100678.6914985914,438058417.0698871,7210373339.711494,0,5338830915.878431,[],69156411
581,18970,1639008000,111653.55906414092,476001282.50479734,1417985672.8525329,0,4744224419.991421,[],69240882
582,18971,1639094400,114616.17985120752,466436761.4479853,824380576.8837768,0,4514865583.040588,[],69332457
583,18972,1639180800,82752.75706525236,331818723.1470837,530577063.23266226,0,4672966918.770754,[],69413100
584,18973,1639267200,70371.30548127748,286456126.83103824,2152974651.8670287,0,4682141822.22256,[],69485031
585,18974,1639353600,109739.75557287184,426905580.27804834,568148949.2944475,0,4290450101.739251,[],69555027
586,18975,1639440000,99295.0843222051,376947266.3622861,2486910880.7976484,0,4361496140.311106,[],69623884
587,18976,1639526400,103956.47847305256,401528347.6190749,514792926.7105,0,4523685564.820317,[],69697188
588,18977,1639612800,71912.29705251014,290207044.63552487,794032396.0472893,0,4506718117.5218115,[],69758897
589,18978,1639699200,93274.85903572531,361637441.9187146,553928574.949084,0,4389424002.44745,[],69834586
590,18979,1639785600,80046.48736228206,313642267.86340827,435851341.9146968,0,4464200048.180733,[],69913029
591,18980,1639872000,88673.17103451931,349774289.7633208,66713463210.75271,0,4404855290.650837,[],70006387
592,18981,1639958400,92533.06892781753,357150823.04568225,808200716.0937263,0,4425671682.494921,[],70103261
593,18982,1640044800,102919.71543011612,410424683.9611729,579414955.8535836,0,4540720703.524757,[],70196022
594,18983,1640131200,105373.97759948134,422693934.9345787,783086254.3835595,0,4522056454.72281,[],70282335
595,18984,1640217600,100895.29151461102,402915243.3785705,1228221117.57204,0,4666934589.224303,[],70364229
596,18985,1640304000,86290.26283212003,352953759.7361196,794483455.8107615,0,4672352851.088322,[],70443993
597,18986,1640390400,67244.1190088076,273684075.977448,2323719718.2736597,0,4741669010.9663,[],70520243
598,18987,1640476800,70844.68452836461,287470528.79514956,1855892185.099913,0,4717645661.466709,[],70594656
599,18988,1640563200,92365.99615885428,376638733.31139064,13497900472.142267,0,4708786250.75488,[],70677513
600,18989,1640649600,99407.03264299037,386610529.16115177,2526469503.7481346,0,4400046085.601344,[],70755519
601,18990,1640736000,97127.39045710697,365531898.5365119,4007582327.725029,0,4207324190.756947,[],70835156
602,18991,1640822400,96705.86082751804,357866058.316797,4662808227.357872,0,4299992022.331872,[],70906289
603,18992,1640908800,111525.90077343376,416695147.1967757,46457122133.50679,0,4296911607.057153,[],70991115
604,18993,1640995200,87802.67119527125,327209519.6212848,4078592558.990495,0,4382960117.372108,[],71059119
605,18994,1641081600,80621.72091821725,303975753.1638782,572070425.3258913,0,4444865873.92928,[],71129819
606,18995,1641168000,104914.114786094,396817455.9214276,4093011979.642221,0,4400658219.812652,[],71199581
607,18996,1641254400,103858.16660468972,394176452.0868512,509133981.8813584,0,4417187534.674341,[],71268357
608,18997,1641340800,169787.49817071075,629356075.8016945,3716547770.549357,0,4175204859.197661,[],71342283
609,18998,1641427200,141570.31947582492,485262031.3922484,651117801.2815635,0,4122215874.919757,[],71408276
610,18999,1641513600,176127.31052069605,565679733.5226703,855383171.8969536,0,3858489838.37943,[],71470799
611,19000,1641600000,117828.36627609054,369329117.4788763,1339472460.0495036,0,3748206285.2348657,[],71530050
612,19001,1641686400,79774.1483873969,250290517.72455317,402383976.617796,0,3824417069.2499647,[],71574777
613,19002,1641772800,135039.78845357057,413784518.6691655,739132530.1312654,0,3759715571.126689,[],71632829
614,19003,1641859200,120782.00406285917,381896555.34375846,921196577.5171916,0,3945516605.0260224,[],71694896
615,19004,1641945600,124896.80525661245,412592501.8342413,657686642.9732928,0,4060779034.8369455,[],71752021
616,19005,1642032000,106866.47159689075,354999007.4391282,5009477368.505863,0,3898008981.833768,[],71804548
617,19006,1642118400,111493.54752901592,364483495.020821,649228391.9055259,0,3970158903.7536306,[],71867439
618,19007,1642204800,83983.40103057743,279345227.299832,385862125.79219234,0,4006193339.2690854,[],71921301
619,19008,1642291200,84648.26528336287,282140735.31204796,645251519.315627,0,4028900280.278178,[],71973557
620,19009,1642377600,105674.6048438583,343340074.362019,1220742896.3355303,0,3868387810.0543246,[],72026999
621,19010,1642464000,106601.3112721233,336192997.4781561,1810557700.2596624,0,3811636080.876735,[],72083781
622,19011,1642550400,107810.6418092984,336049119.5076148,537259747.7815901,0,3735484450.3642974,[],72144747
623,19012,1642636800,117440.6356380796,369342022.16058433,935753385.5078036,0,3627027666.431658,[],72204505
624,19013,1642723200,276188.13648226694,761299674.7703769,2900421325.483957,0,3164715004.8945184,[],72266542
625,19014,1642809600,287632.1143093397,705304449.7043841,1395274602.5545835,0,2924762118.670494,[],72329379
626,19015,1642896000,105748.06160044146,260517162.64671585,424249896.0197308,0,3022891446.575513,[],72376624
627,19016,1642982400,206257.6717762524,476527122.9027381,3565090832.960363,0,2895662953.868013,[],72428479
628,19017,1643068800,103406.3400005172,250717563.07870215,390012356.26339865,0,2928531134.603901,[],72475798
629,19018,1643155200,131739.978529938,334009616.3833716,654695849.8407081,0,2933780061.5495987,[],72530679
630,19019,1643241600,104010.3103402865,251329885.3988146,381265938.7934627,0,2882904387.6612115,[],72571958
631,19020,1643328000,99029.93426006462,242170328.04593605,1375144728.1602995,0,2910436109.193171,[],72618418
632,19021,1643414400,84223.56589661821,216245672.7066558,302456841.3671377,0,2928724849.347714,[],72665000
633,19022,1643500800,74874.78293495117,194388362.96042633,640087855.6330796,0,2930928364.760253,[],72707260
634,19023,1643587200,82025.76157460872,212629563.4510236,493224843.0699591,0,3006095346.92394,[],72749287
635,19024,1643673600,94757.7743773089,260919165.38340095,387102664.8488573,0,3079376702.906785,[],72799669
636,19025,1643760000,94216.7685578154,256554458.72955525,561020619.9186056,0,2959915376.686788,[],72854721
637,19026,1643846400,74966.83828913927,198100519.4186072,24102267486.304005,0,2991484231.7096887,[],72904510
638,19027,1643932800,92399.34058120647,262498475.49552637,1091749374.4303088,0,3223502673.1569157,[],72964057
639,19028,1644019200,68125.64842024389,204977741.0727324,18722730396.035343,0,3241455649.1526055,[],73017612
640,19029,1644105600,74035.66980059636,222741021.35042837,355152403.40151334,0,3306954375.1165624,[],73074650
641,19030,1644192000,88943.19543494876,276601705.9633714,509384061.436052,0,3400761993.3645687,[],73131873
642,19031,1644278400,95430.68362297004,296890001.5948198,451595601.494059,0,3376365800.808467,[],73200285
643,19032,1644364800,91111.62876727624,287401429.8315732,382072066.78182733,0,3505897966.821272,[],73278855
644,19033,1644451200,101144.71011329876,322232794.4697637,544850757.4106513,0,3318579132.409253,[],73342596
645,19034,1644537600,105061.52005310646,317981070.0418961,507323102.130228,0,3121149708.716405,[],73419424
646,19035,1644624000,74185.99552195818,216999373.2625428,530842500.46446645,0,3113706383.986789,[],73494816
647,19036,1644710400,56186.146413431874,163118955.73786697,18369114556.25805,0,3068346544.539332,[],73559009
648,19037,1644796800,75027.86398922256,217135928.83286825,267081220.3965893,0,3095660941.7170086,[],73616586
649,19038,1644883200,92942.81436998057,284958122.7140036,18538844889.374283,0,3312261790.813596,[],73682918
650,19039,1644969600,120211.5158682286,375848457.96152973,498904090.5088786,0,3259729348.6209702,[],73757441
651,19040,1645056000,118253.0649939668,355154714.8118168,632893991.3529073,0,3028504682.545574,[],73828441
652,19041,1645142400,104431.87164659576,299305635.52021205,2155845189.332031,0,2935615641.6325903,[],73896337
653,19042,1645228800,59604.67520772778,165283145.2201326,1629873860.454202,0,2914564399.6228967,[],73952830
654,19043,1645315200,74990.57734605993,199619718.4451217,603405608.9352938,0,2791532927.975863,[],74007639
655,19044,1645401600,85582.36452459347,228537847.29580325,256493050.69352183,0,2728670631.9846406,[],74056568
656,19045,1645488000,78675.68251230933,202556463.8544892,266924276.26763877,0,2766511638.2686286,[],74112692
657,19046,1645574400,57213.28740582821,152615364.70318133,231120552.70482403,0,2709569414.0792975,[],74167168
658,19047,1645660800,162999.60401746063,397541750.43992025,1513265952.0384707,0,2677949351.0976872,[],74235735
659,19048,1645747200,71932.53137294481,192802259.2828154,429232849.6693145,0,2797187333.5171094,[],74283777
660,19049,1645833600,56150.581214764396,156859299.19293803,231951433.59587383,0,2802903630.781622,[],74330753
661,19050,1645920000,62622.745821957375,170042049.07917985,200515326.44882324,0,2672697565.119395,[],74380615
662,19051,1646006400,63753.693041723505,173499341.68353456,381628183.4268133,0,2921279605.4324646,[],74427814
663,19052,1646092800,66250.49899477827,194814841.53122887,1606625333.67327,0,2954321848.762805,[],74482927
664,19053,1646179200,65552.92864900772,194770749.98691052,645318559.0661943,0,2943112751.2835484,[],74549641
665,19054,1646265600,57562.34869389089,165841946.24063545,886629722.1244231,0,2840799968.4526525,[],74621438
666,19055,1646352000,69587.29969339367,187632758.08167675,571173899.6581391,0,2653927149.0554614,[],74688383
667,19056,1646438400,53296.859587782514,140858051.6214358,370398498.8190297,0,2697879873.3064475,[],74758294
668,19057,1646524800,55362.54767826482,145454948.6536964,272738992.0384294,0,2597452691.3176336,[],74818979
669,19058,1646611200,69902.4242288336,177170782.8360259,1403290199.3575325,0,2542808637.2446275,[],74881964
670,19059,1646697600,63281.72998603327,162049563.4925092,208403859.0763235,0,2607812905.8017163,[],74955055
671,19060,1646784000,61340.67037415252,165832670.9470552,1393191555.0627177,0,2717800275.841631,[],75027202
672,19061,1646870400,49431.38328779288,129349432.61312155,353162390.5790966,0,2626050935.1378713,[],75090116
673,19062,1646956800,61910.67062487093,159861089.1030606,811750283.6583722,0,2576730939.322235,[],75155370
674,19063,1647043200,41015.88465502457,105983716.6343204,564451390.3511388,0,2584037927.2032685,[],75217016
675,19064,1647129600,46366.2793390524,119086406.78541651,740221204.3498315,0,2530018421.246676,[],75283462
676,19065,1647216000,49314.6856236596,126139561.64071757,548299848.95186,0,2583408011.6632643,[],75353380
677,19066,1647302400,61437.84271261003,157870977.15190172,1784491506.224205,0,2603296821.846317,[],75425189
678,19067,1647388800,59984.6027008268,161325640.19933295,588771566.9361893,0,2701820745.655802,[],75490497
679,19068,1647475200,61767.90355544171,172645930.14190328,880084484.5406022,0,2721319444.7371707,[],75557738
680,19069,1647561600,81140.03640525514,230544678.81633157,3133131528.851809,0,2789255045.051987,[],75623059
681,19070,1647648000,48348.59453952148,142743358.8524423,657973711.893103,0,2801419280.094028,[],75687987
682,19071,1647734400,47624.2171922137,137636056.11222073,2670085829.6470466,0,2739505441.591436,[],75749677
683,19072,1647820800,45312.59340598339,131248697.86433303,2139620185.0441592,0,2758794943.0105996,[],75815848
684,19073,1647907200,56295.09287832616,168412831.72574583,2749585497.1642666,0,2799250876.174271,[],75882935
685,19074,1647993600,50853.91952404263,151311004.56031966,519095924.88570774,0,2860078119.6792893,[],75945223
686,19075,1648080000,47359.48760769039,145365707.02101025,1360154208.5687125,0,2924261792.5040126,[],76006500
687,19076,1648166400,51079.805264000606,159879979.95951897,421952460.0458024,0,2907021438.1898055,[],76070091
688,19077,1648252800,44732.469414603314,139675406.1145729,1496712254.801432,0,2945779273.477226,[],76128316
689,19078,1648339200,34500.50185669637,108730671.23615834,217154496.48366416,0,2975807405.66956,[],76176519
